ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,Family Name,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Water Consumption (litres),Star Rating (old),Star Image Large,Star Image Small
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Emilia,12,256,Single,China,True,600.0,850.0,IEC,EDW63SS,,AS/NZS 2007.1:2005,3.27358335649062,3.0,0.00026,0.46,ECO,170.0,Australia,0.46,113896,Approved,10.2,Freestanding,False,600.0,2023-05-04,,Single product class,Available,http://www.glemgas.com/,http://www.glemgas.com/,10.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,382,Single,Germany,True,,,IEC,PG 8081i,,AS/NZS 2007.1:2005,2.58362044072711,2.5,0.00023,0.22,Eco,146.0,"Australia,New Zealand",0.22,113900,Approved,19.2,Built-in,True,,2023-05-22,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,19.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,386,Single,Germany,True,,,IEC,PG 8082 SCi XXL,PG 8083 SCVi XXL,AS/NZS 2007.1:2005,2.55441524693575,2.5,0.00023,0.22,Eco,146.0,"Australia,New Zealand",0.22,113901,Approved,19.1,Built-in,True,,2023-05-29,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,19.1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,386,Single,Germany,True,,,IEC,PG 8083 SCVi XXL,PG 8083 SCVi XXL,AS/NZS 2007.1:2005,2.55441524693575,2.5,0.00023,0.22,Eco,146.0,"Australia,New Zealand",0.22,113901,Approved,19.1,Built-in,True,,2023-05-29,,Single product class,Available,http://www.miele.com.au/,http://www.miele.com.au,19.1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,LG,14,230,Single,South Korea,True,600.0,850.0,IEC,LD-1483*4 / LD-1484*4 / LD-1485*4 / LD-1486*4,LD-1483*4 / LD-1484*4 / LD-1485*4 / LD-1486*4,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,113914,Approved,10.4,Freestanding,True,600.0,2023-04-30,,Single product class,Available,,,10.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,LG,14,230,Single,South Korea,True,600.0,850.0,IEC,LD-1483T4,LD-1483*4 / LD-1484*4 / LD-1485*4 / LD-1486*4,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,113914,Approved,10.4,Freestanding,True,600.0,2023-04-30,,Single product class,Available,,,10.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,LG,14,230,Single,South Korea,True,600.0,850.0,IEC,LD-1484B4,LD-1483*4 / LD-1484*4 / LD-1485*4 / LD-1486*4,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,113914,Approved,10.4,Freestanding,True,600.0,2023-04-30,,Single product class,Available,,,10.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,LG,14,230,Single,South Korea,True,600.0,850.0,IEC,LD-1484T4,LD-1483*4 / LD-1484*4 / LD-1485*4 / LD-1486*4,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,113914,Approved,10.4,Freestanding,True,600.0,2023-04-30,,Single product class,Available,,,10.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,LG,14,230,Single,South Korea,True,600.0,850.0,IEC,LD-1485T4,LD-1483*4 / LD-1484*4 / LD-1485*4 / LD-1486*4,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,113914,Approved,10.4,Freestanding,True,600.0,2023-04-30,,Single product class,Available,,,10.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,LG,14,230,Single,South Korea,True,600.0,850.0,IEC,LD-1486L4,LD-1483*4 / LD-1484*4 / LD-1485*4 / LD-1486*4,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,113914,Approved,10.4,Freestanding,True,600.0,2023-04-30,,Single product class,Available,,,10.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,LG,14,230,Single,South Korea,True,600.0,850.0,IEC,LD-1482*4,LD-1482*4,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,113915,Approved,10.4,Freestanding,True,600.0,2023-04-27,,Single product class,Available,,,11.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,LG,14,230,Single,South Korea,True,600.0,850.0,IEC,LD-1482S4,LD-1482*4,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,113915,Approved,10.4,Freestanding,True,600.0,2023-04-27,,Single product class,Available,,,11.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,LG,14,230,Single,South Korea,True,600.0,850.0,IEC,LD-1482T4,LD-1482*4,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,113915,Approved,10.4,Freestanding,True,600.0,2023-04-27,,Single product class,Available,,,11.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,LG,14,230,Single,South Korea,True,600.0,850.0,IEC,LD-1482W4,LD-1482*4,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,113915,Approved,10.4,Freestanding,True,600.0,2023-04-27,,Single product class,Available,,,11.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,15,287,Single,China,True,552.0,818.0,IEC,DW60U2I1,,AS/NZS 2007.1:2005,3.5787317328589,3.5,0.017,0.69,Eco,174.0,"Australia,Fiji,New Zealand",0.69,113923,Approved,11.0,Built-in,False,597.0,2023-04-30,,Single product class,Available,http://www.fisherpaykel.com/,,11.6,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,FISHER & PAYKEL,15,245,Single,China,True,552.0,818.0,IEC,DW60U6I1,,AS/NZS 2007.1:2005,4.02234014411325,4.0,0.037,1.2,Eco,230.0,"Australia,Fiji,New Zealand",1.2,113927,Approved,11.0,Built-in,False,597.0,2023-04-30,,Single product class,Available,http://www.fisherpaykel.com/,,10.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,IKEA,13,282,Single,Poland,True,550.0,818.0,IEC,***.261.**,***.261.**,AS/NZS 2007.1:2005,3.22679868863383,3.0,0.00018,0.5,ECO,129.0,"Australia,New Zealand",0.5,113957,Approved,10.6,Built-in,False,596.0,2023-06-26,,Single product class,Available,,http://ikea.com.au/,11.6,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,IKEA,13,282,Single,Poland,True,550.0,818.0,IEC,LAGAN 004.261.78,***.261.**,AS/NZS 2007.1:2005,3.22679868863383,3.0,0.00018,0.5,ECO,129.0,"Australia,New Zealand",0.5,113957,Approved,10.6,Built-in,False,596.0,2023-06-26,,Single product class,Available,,http://ikea.com.au/,11.6,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,IKEA,13,282,Single,Poland,True,550.0,818.0,IEC,RENGORA 804.261.79,***.261.**,AS/NZS 2007.1:2005,3.22679868863383,3.0,0.00018,0.5,ECO,129.0,"Australia,New Zealand",0.5,113957,Approved,10.6,Built-in,False,596.0,2023-06-26,,Single product class,Available,,http://ikea.com.au/,11.6,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,IKEA,13,282,Single,Poland,True,550.0,818.0,IEC,SKINANDE 604.261.80,***.261.**,AS/NZS 2007.1:2005,3.22679868863383,3.0,0.00018,0.5,ECO,129.0,"Australia,New Zealand",0.5,113957,Approved,10.6,Built-in,False,596.0,2023-06-26,,Single product class,Available,,http://ikea.com.au/,11.6,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,GLEM,14,259,Single,China,True,600.0,850.0,IEC,GDW24SSE,,AS/NZS 2007.1:2005,3.67310697043913,3.5,0.00032,0.47,Normal,170.0,Australia,0.47,114008,Approved,12.0,Freestanding,False,600.0,2023-05-02,,Single product class,Available,http://www.glemgas.com/,http://www.glemgas.com/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,BOSCH,14,220,Single,Germany,True,,,IEC,"GV640WT-4,0-14BK","GV640WT-4,0-14BK",AS/NZS 2007.1:2005,4.13066789003995,4.0,0.0,0.097,ECO 45 degree,177.0,"Australia,Fiji,New Zealand",0.067,114180,Approved,11.0,Built-in,False,,2023-05-08,,Single product class,Available,,http://www.bosch-home.com.au/,11.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,BOSCH,14,220,Single,Germany,True,,,IEC,SMI66JS01A,"GV640WT-4,0-14BK",AS/NZS 2007.1:2005,4.13066789003995,4.0,0.0,0.097,ECO 45 degree,177.0,"Australia,Fiji,New Zealand",0.067,114180,Approved,11.0,Built-in,False,,2023-05-08,,Single product class,Available,,http://www.bosch-home.com.au/,11.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,BOSCH,14,220,Single,Germany,True,,,IEC,SMV66JX01A,"GV640WT-4,0-14BK",AS/NZS 2007.1:2005,4.13066789003995,4.0,0.0,0.097,ECO 45 degree,177.0,"Australia,Fiji,New Zealand",0.067,114180,Approved,11.0,Built-in,False,,2023-05-08,,Single product class,Available,,http://www.bosch-home.com.au/,11.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,KLEENMAID,15,238,Single,China,True,600.0,845.0,IEC,DW6030,,AS/NZS 2007.1:2005,4.10361172588781,4.0,0.0,0.656361,ECO,187.2,"Australia,Fiji,New Zealand",0.511201,114263,Approved,11.78,Freestanding,False,600.0,2023-05-15,,Single product class,Available,http://www.compassCapitalPartners.com.au/,http://www.kleenmaid-appliances.com.au/,11.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Everdure,12,256,Single,China,True,600.0,845.0,IEC,DWF6345,DWF6345,AS/NZS 2007.1:2005,3.27358335649062,3.0,0.00026,0.46,Normal,172.25,"Australia,New Zealand",0.46,114544,Approved,10.2,Freestanding,False,596.0,2023-05-29,,Single product class,Available,,http://everdure.com/,10.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Everdure,12,256,Single,China,True,600.0,845.0,IEC,DWF6345SS,DWF6345,AS/NZS 2007.1:2005,3.27358335649062,3.0,0.00026,0.46,Normal,172.25,"Australia,New Zealand",0.46,114544,Approved,10.2,Freestanding,False,596.0,2023-05-29,,Single product class,Available,,http://everdure.com/,10.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Everdure,12,256,Single,China,True,600.0,845.0,IEC,DWF6345WB,DWF6345,AS/NZS 2007.1:2005,3.27358335649062,3.0,0.00026,0.46,Normal,172.25,"Australia,New Zealand",0.46,114544,Approved,10.2,Freestanding,False,596.0,2023-05-29,,Single product class,Available,,http://everdure.com/,10.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Kogan,8,205,Single,China,True,500.0,590.0,IEC,KABNCTPDW8A,,AS/NZS 2007.1:2005,2.75967665829964,2.5,0.0,0.531,ECO,152.0,Australia,0.533,114565,Approved,9.157,Freestanding,False,550.0,2023-06-07,,Single product class,Available,,http://www.kogan.com/au/,9.2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005,AWARD,9,205,Single,China,True,600.0,845.0,IEC,DW4581S,,AS/NZS 2007.1:2005,3.08990180491553,3.0,0.00027,0.48,ECO,181.89,New Zealand,0.47,114571,Approved,10.9,Freestanding,False,448.0,2118-06-05,,Single product class,Available,,http://www.awardappliances.co.nz,17.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Kogan,6,164,Single,China,False,620.0,535.0,IEC,KABNCHTPDWA,,AS/NZS 2007.1:2005,2.5787317328589,2.5,1e-06,0.53,ECO,130.0,Australia,0.52,114675,Approved,7.4,Freestanding,False,600.0,2023-05-31,,Single product class,Available,,http://www.kogan.com/au/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
AS/NZS 2007.2:2005,BAUMATIC,14,259,Single,China,True,,,IEC,BDW603**1,,AS/NZS 2007.1:2005,3.67310697043913,3.5,0.0032,0.47,ECO,168.0,New Zealand,0.47,114705,Approved,12.0,Freestanding,False,,2118-06-05,,Single product class,Available,http://www.applico.co.nz/,http://www.applico.co.nz,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
AS/NZS 2007.2:2005,AWARD,15,294,Single,Turkey,True,550.0,820.0,IEC,DWD41FI,,AS/NZS 2007.1:2005,3.51117007205662,3.5,0.0,1.08,ECO,156.93,New Zealand,0.08,114749,Approved,13.4,Freestanding,False,598.0,2118-06-29,,Single product class,Available,,http://www.awardappliances.co.nz,13.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,KLEENMAID,15,238,Single,China,True,600.0,845.0,IEC,DW6031,,AS/NZS 2007.1:2005,4.10361172588781,4.0,0.0,0.656361,ECO,187.2,"Australia,Fiji,New Zealand",0.511201,114757,Approved,11.78,Freestanding,False,600.0,2023-06-13,,Single product class,Available,http://www.compassCapitalPartners.com.au/,http://www.kleenmaid-appliances.com.au/,11.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Inalto,14,259,Single,China,True,615.0,845.0,IEC,IDW7CS,,AS/NZS 2007.1:2005,3.67310697043913,3.5,0.00032,0.47,ECO,169.0,"Australia,Fiji,New Zealand",0.47,114863,Approved,12.0,Freestanding,False,598.0,2023-08-15,,Single product class,Available,http://www.midea.com/,http://www.inalto.com.au/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
